0.442944527689097,0.707106557402053
0.351447345901289,0.442659199407319
0.497592569237731,0.799933390745618
0.450165411989481,0.827008996699122
0.59404983002796,0.300377731349982
0.626821673358238,0.799586314143515
0.571556921828905,0.229410030515804
0.57468327922729,0.570192935406537
0.413528552347959,0.198721331802137
0.211853784395865,0.698238836387528
0.314128773697672,0.736428893853484
0.548093564742426,0.59164585672198
0.660941615911034,0.481799261959854
0.472998976673699,0.851467119876729
1.01407707637565,0.680646214441264
0.73429180820599,0.633397109805408
0.720848855729082,0.309615216618569
0.823186868701393,0.580262052729323
0.544532172779779,0.451719669677856
0.192183518051434,0.590545963408755
0.264572603461235,0.593441391751632
0.497809395417994,0.721827066049973
0.745985828415128,0.628044581574329
0.34384867667859,0.617742567057211
0.575376987727095,0.622758903444226
0.722634361862319,0.634995407516535
0.378220520275287,0.306217033262019
0.23699585859815,0.75430721901633
0.549273613003934,0.601584161693493
0.295706366759006,0.57505271448554
0.895579975726806,0.484673423185326
0.360454145637371,0.446192702248474
0.86427676490159,0.475323536875603
0.49011606693465,0.523303839842156
0.742140717799417,0.727302833006915
0.783812263061054,0.598199700811154
0.0918667539626143,0.382769594014847
0.455364533252034,0.298295021129666
0.809002912407523,0.211159708549133
0.495308419526244,0.494418096286332
0.41907943806109,0.470657697276279
0.323898997153199,0.59601474189357
0.185417752969231,0.456143072314634
0.351180282111294,0.257860511582791
0.643919303945531,0.80879983043256
0.43897970057673,0.0614790087214648
0.511342464857261,0.641532999347069
0.0716588475407852,0.647414956412497
0.331101821413636,0.605183397103835
0.611554383380389,0.619778943133441
0.357863055153285,0.58835715667552
0.655297467091849,0.00518258113138398
0.388628955643811,0.293428649563106
0.657080947029384,0.539041454310694
0.8214762467507,0.363928081856869
0.67653592609454,0.567330970935526
0.490162260792095,0.486287792838027
0.563922431121418,0.296402980111952
0.621697085248393,0.446759769878847
0.171056374688995,0.308943993309628
0.080808488455623,0.440171350563578
0.425719842787645,0.701641217452217
0.675538436949538,0.183918110740797
0.364927951366231,0.650538892607394
0.361160545260509,0.532959081429865
0.552165523353033,0.065607998751714
0.326150060476826,0.687681566724853
0.590490849952779,0.183071965122533
0.597898600637542,0.403960258137764
0.730452929953444,0.476419480657758
0.388838244435209,0.389620939511062
0.590722543890982,0.644253599201113
0.148180333361642,0.357984337385393
0.282593297363681,0.336122691557433
0.856974425873783,0.799428636059891
0.525463623990593,0.785584027077976
0.419172145468487,0.591217606011699
0.392014075539166,0.647389679330039
0.693258098258857,0.210917553900653
1.00387657867431,0.762873762358265
0.498579600729338,0.453188300143064
0.63561770469092,0.399943236594441
0.491407292505591,0.321848800976432
0.592855999100116,0.699201571636562
0.697040792540095,0.240389284599644
0.449364879868222,0.421601454775674
0.487854944716128,0.848299062288935
0.728077876821794,0.255641093893007
0.123844463579999,0.638015269609364
0.465082653411395,0.612030283962384
0.64214298005712,0.24762307245365
0.507034055322334,0.194121035663987
0.747736430631444,0.807323525628989
0.162784084347491,0.470137566604482
0.447764746858368,0.716235659827072
0.661400574961345,0.19501934066299
0.430385272095111,0.425088048371051
0.804581218432838,0.905258571715015
0.661592171492536,0.532907920008325
0.557514934560559,0.417413536673346
5.96388806664564,9.02850419537567
4.60541078988618,8.22001584871156
4.18005235917848,9.02569297185948
4.16728106651943,8.70633212503926
4.45094317756821,9.0675385190853
3.76186481899978,9.24159077589797
4.8180304481804,7.87818604657228
3.96836130342085,8.05631307509248
4.65225589567906,9.92856951747279
3.66835451264182,7.4219724717993
4.71975987324311,8.57003436927021
4.52374862089363,9.22745983005717
3.13164981859319,8.49484892261828
3.93444480609455,9.24018530457328
4.1826088565723,8.99951513896497
4.60136634447898,8.15750881332903
4.82820994639681,8.37582640589989
4.06670113360114,7.809752399793
3.57659302185539,8.30494140490746
4.04631064739911,8.25291933132606
4.46320684659839,9.71591330284018
4.14989095758728,8.51954449400586
4.68856586485748,8.64945791007904
3.9051563350543,8.2903808306933
4.00307812240378,8.29128961769645
4.94855633887494,9.2327938861799
4.11825549346997,8.69618736184482
4.2423995015561,9.39570286500105
4.10802505839058,8.00404295464639
